0;2.47;0;0;275.28;ltr;false;false;false
90;2.47;0;0;275.28;ltr;false;false;false
810;1.49;0;0;275.56;ltr;false;false;false
900;1.49;0;0;275.56;ltr;false;false;false
1710;4.01;0;0;275.84;ltr;false;false;false
1800;4.01;0;0;275.84;ltr;false;false;false
2610;1.83;0;0;275.95;ltr;false;false;false
2700;1.83;0;0;275.95;ltr;false;false;false
3510;0.72;0;0;276.07;ltr;false;false;false
3600;0.72;0;0;276.07;ltr;false;false;false
4410;1.57;0;0;276.18;ltr;false;false;false
4500;1.57;0;0;276.18;ltr;false;false;false
5310;-3.52;0;0;276.29;rtl;false;true;false
5400;-3.52;0;0;276.29;rtl;false;true;false
6210;2.6;0;0;276.38;ltr;false;true;false
6300;2.6;0;0;276.38;ltr;false;true;false
7110;2.27;0;0;276.46;ltr;false;false;false
7200;2.27;0;0;276.46;ltr;false;false;false
8010;1.34;0;0;276.55;ltr;false;false;false
8100;1.34;0;0;276.55;ltr;false;false;false
8910;1.41;0;0;276.64;ltr;false;false;false
9000;1.41;0;0;276.64;ltr;false;false;false
9810;1.71;0;0;276.68;ltr;false;false;false
9900;1.71;0;0;276.68;ltr;false;false;false
10710;0.57;0;0;276.73;ltr;false;false;false
10800;0.57;0;0;276.73;ltr;false;false;false
11610;-0.14;0;0;276.77;rtl;false;true;false
11700;-0.14;0;0;276.77;rtl;false;true;false
12510;-0.27;0;0;276.82;rtl;false;false;false
12600;-0.27;0;0;276.82;rtl;false;false;false
13410;-0.6;0;0;276.82;rtl;false;false;false
13500;-0.6;0;0;276.82;rtl;false;false;false
14310;-1.16;0;0;276.82;rtl;false;false;false
14400;-1.16;0;0;276.82;rtl;false;false;false
15210;2.4;0;0;276.82;ltr;false;true;false
15300;2.4;0;0;276.82;ltr;false;true;false
16110;4.87;0;0;276.82;ltr;false;false;false
16200;4.87;0;0;276.82;ltr;false;false;false
17010;4.29;0;0;276.64;ltr;false;false;false
17100;4.29;0;0;276.64;ltr;false;false;false
17910;3.95;0;0;276.45;ltr;false;false;false
18000;3.95;0;0;276.45;ltr;false;false;false
18810;4.53;0;0;276.26;ltr;false;false;false
18900;4.53;0;0;276.26;ltr;false;false;false
19710;-1.35;0;0;276.08;rtl;false;true;false
19800;-1.35;0;0;276.08;rtl;false;true;false
20610;-4.49;0;0;276.09;rtl;false;false;false
20700;-4.49;0;0;276.09;rtl;false;false;false
21510;-6.15;0;0;276.11;rtl;false;false;false
21600;-6.15;0;0;276.11;rtl;false;false;false
22410;-7.37;0;0;276.12;rtl;false;false;false
22500;-7.37;0;0;276.12;rtl;false;false;false
23310;6.22;0;0;276.13;ltr;false;true;false
23400;6.22;0;0;276.13;ltr;false;true;false
24210;7.85;0;0;276.27;ltr;false;false;false
24300;7.85;0;0;276.27;ltr;false;false;false
25110;-5.35;0;0;276.4;rtl;false;true;false
25200;-5.35;0;0;276.4;rtl;false;true;false
26010;-6.71;0;0;276.53;rtl;false;false;false
26100;-6.71;0;0;276.53;rtl;false;false;false
26910;-8.31;0;0;276.66;rtl;false;false;false
27000;-8.31;0;0;276.66;rtl;false;false;false
27810;-9.26;0;0;276.82;rtl;false;false;false
27900;-9.26;0;0;276.82;rtl;false;false;false
28710;-8.83;0;0;276.98;rtl;false;false;false
28800;-8.83;0;0;276.98;rtl;false;false;false
29610;-1.15;0;0;277.13;rtl;false;false;false
29700;-1.15;0;0;277.13;rtl;false;false;false
30510;-4.56;0;0;277.29;rtl;false;true;false
30600;-4.56;0;0;277.29;rtl;false;true;false
31410;-13.51;0;0;277.38;rtl;false;false;false
31500;-13.51;0;0;277.38;rtl;false;false;false
32310;-14.04;0;0;277.47;rtl;false;false;false
32400;-14.04;0;0;277.47;rtl;false;false;false
33210;-13.43;0;0;277.56;rtl;false;false;false
33300;-13.43;0;0;277.56;rtl;false;false;false
34110;-14.84;0;0;277.66;rtl;false;false;false
34200;-14.84;0;0;277.66;rtl;false;false;false
35010;11.22;0;0;277.39;ltr;false;true;false
35100;11.22;0;0;277.39;ltr;false;true;false
35910;-12.5;0;0;277.13;rtl;false;true;false
36000;-12.5;0;0;277.13;rtl;false;true;false
36810;-18.63;0;0;276.87;rtl;false;false;false
36900;-18.63;0;0;276.87;rtl;false;false;false
37710;-18.02;0;0;276.61;rtl;false;false;false
37800;-18.02;0;0;276.61;rtl;false;false;false
38610;-22.08;0;0;276.36;rtl;false;false;false
38700;-22.08;0;0;276.36;rtl;false;false;false
39510;-22.12;0;0;276.12;rtl;false;false;false
39600;-22.12;0;0;276.12;rtl;false;false;false
40410;-10.9;0;0;275.87;rtl;false;false;false
40500;-10.9;0;0;275.87;rtl;false;false;false
41310;-20.57;0;0;275.63;rtl;false;false;false
41400;-20.57;0;0;275.63;rtl;false;false;false
42210;-20.92;0;0;275.75;rtl;false;false;false
42300;-20.92;0;0;275.75;rtl;false;false;false
43110;-22.35;0;0;275.88;rtl;false;false;false
43200;-22.35;0;0;275.88;rtl;false;false;false
44010;-22.88;0;0;276.01;rtl;false;false;false
44100;-22.88;0;0;276.01;rtl;false;false;false
44910;-21.24;0;0;276.13;rtl;false;false;false
45000;-21.24;0;0;276.13;rtl;false;false;false
45810;-20.45;0;0;276.46;rtl;false;false;false
45900;-20.45;0;0;276.46;rtl;false;false;false
46710;-20.3;0;0;276.79;rtl;false;false;false
46800;-20.3;0;0;276.79;rtl;false;false;false
47610;-20.68;0;0;277.12;rtl;false;false;false
47700;-20.68;0;0;277.12;rtl;false;false;false
48510;-1.24;0;0;277.45;rtl;false;false;false
48600;-1.24;0;0;277.45;rtl;false;false;false
49410;-19.08;0;0;277.66;rtl;false;true;false
49500;-19.08;0;0;277.66;rtl;false;true;false
50310;-21.39;0;0;277.88;rtl;false;false;false
50400;-21.39;0;0;277.88;rtl;false;false;false
51210;-21.54;0;0;278.09;rtl;false;false;false
51300;-21.54;0;0;278.09;rtl;false;false;false
52110;-19.89;0;0;278.3;rtl;false;false;false
52200;-19.89;0;0;278.3;rtl;false;false;false
53010;19.85;0;0;278.47;ltr;false;true;false
53100;19.85;0;0;278.47;ltr;false;true;false
53910;20.27;0;0;278.64;ltr;false;false;false
54000;20.27;0;0;278.64;ltr;false;false;false
54810;6.98;0;0;278.8;ltr;false;false;false
54900;6.98;0;0;278.8;ltr;false;false;false
55710;-17.89;0;0;278.97;rtl;false;true;false
55800;-17.89;0;0;278.97;rtl;false;true;false
56610;13.05;0;0;279.14;ltr;false;true;false
56700;13.05;0;0;279.14;ltr;false;true;false
57510;-1.34;0;0;279.3;rtl;false;true;false
57600;-1.34;0;0;279.3;rtl;false;true;false
58410;-11.17;0;0;279.47;rtl;false;true;false
58500;-11.17;0;0;279.47;rtl;false;true;false
59310;-14.89;0;0;279.63;rtl;false;false;false
59400;-14.89;0;0;279.63;rtl;false;false;false
60210;-11.71;0;0;279.61;rtl;false;false;false
60300;-11.71;0;0;279.61;rtl;false;false;false
61110;13.29;0;0;279.6;ltr;false;true;false
61200;13.29;0;0;279.6;ltr;false;true;false
62010;0.27;0;0;279.58;ltr;false;false;false
62100;0.27;0;0;279.58;ltr;false;false;false
62910;3.68;0;0;279.56;ltr;false;true;false
63000;3.68;0;0;279.56;ltr;false;true;false
63810;-3.88;0;0;279.35;rtl;false;true;false
63900;-3.88;0;0;279.35;rtl;false;true;false
64710;4.58;0;0;279.15;ltr;false;true;false
64800;4.58;0;0;279.15;ltr;false;true;false
65610;6.36;0;0;278.95;ltr;false;false;false
65700;6.36;0;0;278.95;ltr;false;false;false
66510;6.8;0;0;278.74;ltr;false;false;false
66600;6.8;0;0;278.74;ltr;false;false;false
67410;5.59;0;0;278.33;ltr;false;false;false
67500;5.59;0;0;278.33;ltr;false;false;false
68310;4.7;0;0;277.91;ltr;false;false;false
68400;4.7;0;0;277.91;ltr;false;false;false
69210;-6.07;0;0;277.5;rtl;false;true;false
69300;-6.07;0;0;277.5;rtl;false;true;false
70110;2.08;0;0;277.08;ltr;false;true;false
70200;2.08;0;0;277.08;ltr;false;true;false
71010;3.48;0;0;277.33;ltr;false;false;false
71100;3.48;0;0;277.33;ltr;false;false;false
71910;6.11;0;0;277.58;ltr;false;false;false
72000;6.11;0;0;277.58;ltr;false;false;false
72810;-8.79;0;0;277.82;rtl;false;true;false
72900;-8.79;0;0;277.82;rtl;false;true;false
73710;8.59;0;0;278.07;ltr;false;true;false
73800;8.59;0;0;278.07;ltr;false;true;false
74610;8.99;0;0;278.14;ltr;false;false;false
74700;8.99;0;0;278.14;ltr;false;false;false
75510;7.02;0;0;278.2;ltr;false;false;false
75600;7.02;0;0;278.2;ltr;false;false;false
76410;6.47;0;0;278.26;ltr;false;false;false
76500;6.47;0;0;278.26;ltr;false;false;false
77310;-5.36;0;0;278.33;rtl;false;true;false
77400;-5.36;0;0;278.33;rtl;false;true;false
78210;-0.98;0;0;278.41;rtl;false;false;false
78300;-0.98;0;0;278.41;rtl;false;false;false
79110;-7.64;0;0;278.5;rtl;false;false;false
79200;-7.64;0;0;278.5;rtl;false;false;false
80010;9.65;0;0;278.58;ltr;false;true;false
80100;9.65;0;0;278.58;ltr;false;true;false
80910;9.22;0;0;278.66;ltr;false;false;false
81000;9.22;0;0;278.66;ltr;false;false;false
